O*NET-SOC_Code,Title,Element_ID,Element_Name,Skill_Importance,Skill_Level,Skill_Strength,Skill_Strength_Normalized,Skill_Importance_Category,Skill_Level_Category
43-5061.00,"Production, Planning, and Expediting Clerks",2.A.1.a,Reading Comprehension,3.62,3.75,13.575000000000001,0.4525,Medium,Medium
43-5061.00,"Production, Planning, and Expediting Clerks",2.A.1.b,Active Listening,3.5,3.62,12.67,0.42233333333333334,Medium,Medium
43-5061.00,"Production, Planning, and Expediting Clerks",2.A.1.c,Writing,3.12,3.0,9.36,0.312,Medium,Medium
43-5061.00,"Production, Planning, and Expediting Clerks",2.A.1.d,Speaking,3.62,3.12,11.294400000000001,0.37648000000000004,Medium,Medium
43-5061.00,"Production, Planning, and Expediting Clerks",2.A.1.e,Mathematics,2.62,2.62,6.864400000000001,0.22881333333333337,Medium,Medium
43-5061.00,"Production, Planning, and Expediting Clerks",2.A.1.f,Science,1.12,0.12,0.13440000000000002,0.0044800000000000005,Low,Low
43-5061.00,"Production, Planning, and Expediting Clerks",2.A.2.a,Critical Thinking,3.38,3.62,12.2356,0.40785333333333335,Medium,Medium
43-5061.00,"Production, Planning, and Expediting Clerks",2.A.2.b,Active Learning,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
43-5061.00,"Production, Planning, and Expediting Clerks",2.A.2.c,Learning Strategies,2.38,2.12,5.0456,0.16818666666666668,Medium,Medium
43-5061.00,"Production, Planning, and Expediting Clerks",2.A.2.d,Monitoring,3.12,3.5,10.92,0.364,Medium,Medium
43-5071.00,"Shipping, Receiving, and Inventory Clerks",2.A.1.a,Reading Comprehension,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
43-5071.00,"Shipping, Receiving, and Inventory Clerks",2.A.1.b,Active Listening,3.12,3.0,9.36,0.312,Medium,Medium
43-5071.00,"Shipping, Receiving, and Inventory Clerks",2.A.1.c,Writing,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
43-5071.00,"Shipping, Receiving, and Inventory Clerks",2.A.1.d,Speaking,3.25,3.0,9.75,0.325,Medium,Medium
43-5071.00,"Shipping, Receiving, and Inventory Clerks",2.A.1.e,Mathematics,2.25,2.25,5.0625,0.16875,Medium,Medium
43-5071.00,"Shipping, Receiving, and Inventory Clerks",2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
43-5071.00,"Shipping, Receiving, and Inventory Clerks",2.A.2.a,Critical Thinking,3.0,3.0,9.0,0.3,Medium,Medium
43-5071.00,"Shipping, Receiving, and Inventory Clerks",2.A.2.b,Active Learning,2.38,2.12,5.0456,0.16818666666666668,Medium,Medium
43-5071.00,"Shipping, Receiving, and Inventory Clerks",2.A.2.c,Learning Strategies,2.12,2.25,4.7700000000000005,0.159,Medium,Medium
43-5071.00,"Shipping, Receiving, and Inventory Clerks",2.A.2.d,Monitoring,3.0,3.0,9.0,0.3,Medium,Medium
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.A.1.a,Reading Comprehension,3.25,3.0,9.75,0.325,Medium,Medium
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.A.1.c,Writing,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.A.1.d,Speaking,3.12,3.0,9.36,0.312,Medium,Medium
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.A.1.e,Mathematics,2.88,2.75,7.92,0.264,Medium,Medium
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.A.1.f,Science,1.5,0.75,1.125,0.0375,Low,Low
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.A.2.a,Critical Thinking,3.38,3.0,10.14,0.338,Medium,Medium
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.A.2.b,Active Learning,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.A.2.c,Learning Strategies,2.75,2.5,6.875,0.22916666666666666,Medium,Medium
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.A.2.d,Monitoring,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.A.1.a,Reading Comprehension,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.A.1.c,Writing,3.75,3.75,14.0625,0.46875,Medium,Medium
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.A.1.d,Speaking,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.A.1.e,Mathematics,2.75,2.25,6.1875,0.20625,Medium,Medium
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.A.1.f,Science,1.38,0.38,0.5244,0.01748,Low,Low
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.A.2.a,Critical Thinking,3.25,3.75,12.1875,0.40625,Medium,Medium
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.A.2.b,Active Learning,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.A.2.c,Learning Strategies,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.A.2.d,Monitoring,3.12,3.62,11.294400000000001,0.37648000000000004,Medium,Medium
43-6012.00,Legal Secretaries and Administrative Assistants,2.A.1.a,Reading Comprehension,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
43-6012.00,Legal Secretaries and Administrative Assistants,2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
43-6012.00,Legal Secretaries and Administrative Assistants,2.A.1.c,Writing,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
43-6012.00,Legal Secretaries and Administrative Assistants,2.A.1.d,Speaking,3.75,3.25,12.1875,0.40625,Medium,Medium
43-6012.00,Legal Secretaries and Administrative Assistants,2.A.1.e,Mathematics,2.12,2.12,4.494400000000001,0.14981333333333335,Medium,Medium
43-6012.00,Legal Secretaries and Administrative Assistants,2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
43-6012.00,Legal Secretaries and Administrative Assistants,2.A.2.a,Critical Thinking,3.0,3.0,9.0,0.3,Medium,Medium
43-6012.00,Legal Secretaries and Administrative Assistants,2.A.2.b,Active Learning,2.75,2.88,7.92,0.264,Medium,Medium
43-6012.00,Legal Secretaries and Administrative Assistants,2.A.2.c,Learning Strategies,2.25,2.12,4.7700000000000005,0.159,Medium,Medium
43-6012.00,Legal Secretaries and Administrative Assistants,2.A.2.d,Monitoring,3.0,3.0,9.0,0.3,Medium,Medium
43-6013.00,Medical Secretaries and Administrative Assistants,2.A.1.a,Reading Comprehension,3.5,3.12,10.92,0.364,Medium,Medium
43-6013.00,Medical Secretaries and Administrative Assistants,2.A.1.b,Active Listening,3.88,3.5,13.58,0.45266666666666666,Medium,Medium
43-6013.00,Medical Secretaries and Administrative Assistants,2.A.1.c,Writing,3.12,3.0,9.36,0.312,Medium,Medium
43-6013.00,Medical Secretaries and Administrative Assistants,2.A.1.d,Speaking,4.0,3.62,14.48,0.4826666666666667,Medium,Medium
43-6013.00,Medical Secretaries and Administrative Assistants,2.A.1.e,Mathematics,2.12,2.0,4.24,0.14133333333333334,Medium,Low
43-6013.00,Medical Secretaries and Administrative Assistants,2.A.1.f,Science,1.12,0.12,0.13440000000000002,0.0044800000000000005,Low,Low
43-6013.00,Medical Secretaries and Administrative Assistants,2.A.2.a,Critical Thinking,3.12,3.0,9.36,0.312,Medium,Medium
43-6013.00,Medical Secretaries and Administrative Assistants,2.A.2.b,Active Learning,2.25,2.25,5.0625,0.16875,Medium,Medium
43-6013.00,Medical Secretaries and Administrative Assistants,2.A.2.c,Learning Strategies,2.12,2.12,4.494400000000001,0.14981333333333335,Medium,Medium
43-6013.00,Medical Secretaries and Administrative Assistants,2.A.2.d,Monitoring,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.A.1.a,Reading Comprehension,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.A.1.b,Active Listening,4.0,3.75,15.0,0.5,Medium,Medium
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.A.1.c,Writing,3.75,3.5,13.125,0.4375,Medium,Medium
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.A.1.d,Speaking,4.0,3.62,14.48,0.4826666666666667,Medium,Medium
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.A.1.e,Mathematics,2.0,1.62,3.24,0.10800000000000001,Low,Low
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.A.2.a,Critical Thinking,3.0,3.62,10.86,0.362,Medium,Medium
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.A.2.b,Active Learning,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.A.2.c,Learning Strategies,2.12,1.88,3.9856,0.13285333333333332,Medium,Low
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.A.2.d,Monitoring,3.12,3.25,10.14,0.338,Medium,Medium
43-9021.00,Data Entry Keyers,2.A.1.a,Reading Comprehension,3.62,3.38,12.2356,0.40785333333333335,Medium,Medium
43-9021.00,Data Entry Keyers,2.A.1.b,Active Listening,3.38,3.0,10.14,0.338,Medium,Medium
43-9021.00,Data Entry Keyers,2.A.1.c,Writing,3.0,3.0,9.0,0.3,Medium,Medium
43-9021.00,Data Entry Keyers,2.A.1.d,Speaking,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
43-9021.00,Data Entry Keyers,2.A.1.e,Mathematics,2.0,2.0,4.0,0.13333333333333333,Low,Low
43-9021.00,Data Entry Keyers,2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
43-9021.00,Data Entry Keyers,2.A.2.a,Critical Thinking,2.88,2.88,8.2944,0.27648,Medium,Medium
43-9021.00,Data Entry Keyers,2.A.2.b,Active Learning,2.75,2.12,5.83,0.19433333333333333,Medium,Medium
43-9021.00,Data Entry Keyers,2.A.2.c,Learning Strategies,2.12,2.12,4.494400000000001,0.14981333333333335,Medium,Medium
43-9021.00,Data Entry Keyers,2.A.2.d,Monitoring,3.25,2.25,7.3125,0.24375,Medium,Medium
43-9022.00,Word Processors and Typists,2.A.1.a,Reading Comprehension,3.75,3.62,13.575000000000001,0.4525,Medium,Medium
43-9022.00,Word Processors and Typists,2.A.1.b,Active Listening,3.38,3.25,10.985,0.36616666666666664,Medium,Medium
43-9022.00,Word Processors and Typists,2.A.1.c,Writing,3.25,3.38,10.985,0.36616666666666664,Medium,Medium
43-9022.00,Word Processors and Typists,2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
43-9022.00,Word Processors and Typists,2.A.1.e,Mathematics,2.12,1.88,3.9856,0.13285333333333332,Medium,Low
43-9022.00,Word Processors and Typists,2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
43-9022.00,Word Processors and Typists,2.A.2.a,Critical Thinking,2.88,2.62,7.5456,0.25152,Medium,Medium
43-9022.00,Word Processors and Typists,2.A.2.b,Active Learning,2.12,2.0,4.24,0.14133333333333334,Medium,Low
43-9022.00,Word Processors and Typists,2.A.2.c,Learning Strategies,1.88,1.5,2.82,0.094,Low,Low
43-9022.00,Word Processors and Typists,2.A.2.d,Monitoring,3.0,2.38,7.14,0.238,Medium,Medium
43-9031.00,Desktop Publishers,2.A.1.a,Reading Comprehension,3.75,4.0,15.0,0.5,Medium,Medium
43-9031.00,Desktop Publishers,2.A.1.b,Active Listening,3.5,3.75,13.125,0.4375,Medium,Medium
43-9031.00,Desktop Publishers,2.A.1.c,Writing,3.12,3.62,11.294400000000001,0.37648000000000004,Medium,Medium
43-9031.00,Desktop Publishers,2.A.1.d,Speaking,3.5,3.62,12.67,0.42233333333333334,Medium,Medium
43-9031.00,Desktop Publishers,2.A.1.e,Mathematics,2.0,2.12,4.24,0.14133333333333334,Low,Medium
43-9031.00,Desktop Publishers,2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
43-9031.00,Desktop Publishers,2.A.2.a,Critical Thinking,3.75,3.88,14.549999999999999,0.485,Medium,Medium
43-9031.00,Desktop Publishers,2.A.2.b,Active Learning,3.0,3.0,9.0,0.3,Medium,Medium
43-9031.00,Desktop Publishers,2.A.2.c,Learning Strategies,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
43-9031.00,Desktop Publishers,2.A.2.d,Monitoring,3.0,3.5,10.5,0.35,Medium,Medium
43-9041.00,Insurance Claims and Policy Processing Clerks,2.A.1.a,Reading Comprehension,3.5,3.5,12.25,0.4083333333333333,Medium,Medium
43-9041.00,Insurance Claims and Policy Processing Clerks,2.A.1.b,Active Listening,3.25,3.5,11.375,0.37916666666666665,Medium,Medium
43-9041.00,Insurance Claims and Policy Processing Clerks,2.A.1.c,Writing,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
43-9041.00,Insurance Claims and Policy Processing Clerks,2.A.1.d,Speaking,3.38,3.25,10.985,0.36616666666666664,Medium,Medium
43-9041.00,Insurance Claims and Policy Processing Clerks,2.A.1.e,Mathematics,2.38,2.38,5.6644,0.18881333333333333,Medium,Medium
43-9041.00,Insurance Claims and Policy Processing Clerks,2.A.1.f,Science,1.12,0.12,0.13440000000000002,0.0044800000000000005,Low,Low
43-9041.00,Insurance Claims and Policy Processing Clerks,2.A.2.a,Critical Thinking,3.25,3.38,10.985,0.36616666666666664,Medium,Medium
43-9041.00,Insurance Claims and Policy Processing Clerks,2.A.2.b,Active Learning,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
43-9041.00,Insurance Claims and Policy Processing Clerks,2.A.2.c,Learning Strategies,2.62,2.38,6.2356,0.20785333333333333,Medium,Medium
43-9041.00,Insurance Claims and Policy Processing Clerks,2.A.2.d,Monitoring,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.A.1.a,Reading Comprehension,3.0,2.62,7.86,0.262,Medium,Medium
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.A.1.b,Active Listening,2.88,2.75,7.92,0.264,Medium,Medium
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.A.1.c,Writing,2.88,2.75,7.92,0.264,Medium,Medium
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.A.1.d,Speaking,3.0,2.75,8.25,0.275,Medium,Medium
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.A.1.e,Mathematics,2.25,2.0,4.5,0.15,Medium,Low
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.A.1.f,Science,1.12,0.12,0.13440000000000002,0.0044800000000000005,Low,Low
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.A.2.a,Critical Thinking,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.A.2.b,Active Learning,2.25,2.12,4.7700000000000005,0.159,Medium,Medium
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.A.2.c,Learning Strategies,2.12,2.0,4.24,0.14133333333333334,Medium,Low
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.A.2.d,Monitoring,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
43-9061.00,"Office Clerks, General",2.A.1.a,Reading Comprehension,3.75,3.5,13.125,0.4375,Medium,Medium
43-9061.00,"Office Clerks, General",2.A.1.b,Active Listening,3.75,3.5,13.125,0.4375,Medium,Medium
43-9061.00,"Office Clerks, General",2.A.1.c,Writing,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
43-9061.00,"Office Clerks, General",2.A.1.d,Speaking,3.62,3.0,10.86,0.362,Medium,Medium
43-9061.00,"Office Clerks, General",2.A.1.e,Mathematics,2.12,2.12,4.494400000000001,0.14981333333333335,Medium,Medium
43-9061.00,"Office Clerks, General",2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
43-9061.00,"Office Clerks, General",2.A.2.a,Critical Thinking,3.0,3.0,9.0,0.3,Medium,Medium
43-9061.00,"Office Clerks, General",2.A.2.b,Active Learning,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
43-9061.00,"Office Clerks, General",2.A.2.c,Learning Strategies,2.12,2.25,4.7700000000000005,0.159,Medium,Medium
43-9061.00,"Office Clerks, General",2.A.2.d,Monitoring,2.88,2.88,8.2944,0.27648,Medium,Medium
43-9071.00,"Office Machine Operators, Except Computer",2.A.1.a,Reading Comprehension,3.12,2.88,8.9856,0.29952,Medium,Medium
43-9071.00,"Office Machine Operators, Except Computer",2.A.1.b,Active Listening,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
43-9071.00,"Office Machine Operators, Except Computer",2.A.1.c,Writing,2.88,2.75,7.92,0.264,Medium,Medium
43-9071.00,"Office Machine Operators, Except Computer",2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
43-9071.00,"Office Machine Operators, Except Computer",2.A.1.e,Mathematics,2.5,2.0,5.0,0.16666666666666666,Medium,Low
43-9071.00,"Office Machine Operators, Except Computer",2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
43-9071.00,"Office Machine Operators, Except Computer",2.A.2.a,Critical Thinking,3.0,2.62,7.86,0.262,Medium,Medium
43-9071.00,"Office Machine Operators, Except Computer",2.A.2.b,Active Learning,2.75,2.62,7.205,0.24016666666666667,Medium,Medium
43-9071.00,"Office Machine Operators, Except Computer",2.A.2.c,Learning Strategies,2.0,2.0,4.0,0.13333333333333333,Low,Low
43-9071.00,"Office Machine Operators, Except Computer",2.A.2.d,Monitoring,3.0,3.0,9.0,0.3,Medium,Medium
43-9081.00,Proofreaders and Copy Markers,2.A.1.a,Reading Comprehension,4.25,4.25,18.0625,0.6020833333333333,High,High
43-9081.00,Proofreaders and Copy Markers,2.A.1.b,Active Listening,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
43-9081.00,Proofreaders and Copy Markers,2.A.1.c,Writing,3.62,4.0,14.48,0.4826666666666667,Medium,Medium
43-9081.00,Proofreaders and Copy Markers,2.A.1.d,Speaking,3.25,3.12,10.14,0.338,Medium,Medium
43-9081.00,Proofreaders and Copy Markers,2.A.1.e,Mathematics,1.88,1.0,1.88,0.06266666666666666,Low,Low
43-9081.00,Proofreaders and Copy Markers,2.A.1.f,Science,1.12,0.12,0.13440000000000002,0.0044800000000000005,Low,Low
43-9081.00,Proofreaders and Copy Markers,2.A.2.a,Critical Thinking,3.0,3.0,9.0,0.3,Medium,Medium
43-9081.00,Proofreaders and Copy Markers,2.A.2.b,Active Learning,2.5,2.38,5.949999999999999,0.1983333333333333,Medium,Medium
43-9081.00,Proofreaders and Copy Markers,2.A.2.c,Learning Strategies,2.0,1.38,2.76,0.092,Low,Low
43-9081.00,Proofreaders and Copy Markers,2.A.2.d,Monitoring,2.88,2.75,7.92,0.264,Medium,Medium
43-9111.00,Statistical Assistants,2.A.1.a,Reading Comprehension,3.75,4.0,15.0,0.5,Medium,Medium
43-9111.00,Statistical Assistants,2.A.1.b,Active Listening,3.38,3.62,12.2356,0.40785333333333335,Medium,Medium
43-9111.00,Statistical Assistants,2.A.1.c,Writing,3.5,3.75,13.125,0.4375,Medium,Medium
43-9111.00,Statistical Assistants,2.A.1.d,Speaking,3.38,3.75,12.674999999999999,0.4225,Medium,Medium
43-9111.00,Statistical Assistants,2.A.1.e,Mathematics,4.38,4.88,21.374399999999998,0.7124799999999999,High,High
43-9111.00,Statistical Assistants,2.A.1.f,Science,2.12,2.5,5.300000000000001,0.1766666666666667,Medium,Medium
43-9111.00,Statistical Assistants,2.A.2.a,Critical Thinking,3.75,3.88,14.549999999999999,0.485,Medium,Medium
43-9111.00,Statistical Assistants,2.A.2.b,Active Learning,3.62,3.75,13.575000000000001,0.4525,Medium,Medium
43-9111.00,Statistical Assistants,2.A.2.c,Learning Strategies,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
43-9111.00,Statistical Assistants,2.A.2.d,Monitoring,3.0,3.0,9.0,0.3,Medium,Medium
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.A.1.a,Reading Comprehension,3.5,3.62,12.67,0.42233333333333334,Medium,Medium
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.A.1.b,Active Listening,3.38,3.5,11.83,0.3943333333333333,Medium,Medium
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.A.1.c,Writing,3.12,3.5,10.92,0.364,Medium,Medium
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.A.1.d,Speaking,3.62,3.75,13.575000000000001,0.4525,Medium,Medium
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.A.1.e,Mathematics,2.88,3.12,8.9856,0.29952,Medium,Medium
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.A.1.f,Science,2.25,1.75,3.9375,0.13125,Medium,Low
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.A.2.a,Critical Thinking,3.75,3.75,14.0625,0.46875,Medium,Medium
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.A.2.b,Active Learning,3.0,3.38,10.14,0.338,Medium,Medium
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.A.2.c,Learning Strategies,3.25,3.38,10.985,0.36616666666666664,Medium,Medium
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.A.2.d,Monitoring,3.62,4.0,14.48,0.4826666666666667,Medium,Medium
45-2011.00,Agricultural Inspectors,2.A.1.a,Reading Comprehension,3.75,4.0,15.0,0.5,Medium,Medium
45-2011.00,Agricultural Inspectors,2.A.1.b,Active Listening,3.75,3.62,13.575000000000001,0.4525,Medium,Medium
45-2011.00,Agricultural Inspectors,2.A.1.c,Writing,3.12,3.62,11.294400000000001,0.37648000000000004,Medium,Medium
